code,R,F,M,Àà±ð
22482,152,1,200,0
22483,170,1,84,7
22484,73,1,87,1
22485,89,1,156,3
22486,106,1,149,3
22487,156,1,125,3
22488,155,1,87,7
22489,170,1,72,7
22490,133,1,207,0
22491,73,1,169,4
22492,8,1,218,4
22493,133,1,217,0
22494,133,2,92.5,2
22495,133,1,87,7
22496,31,1,229,4
22497,59,3,69.33333333,6
22498,170,1,84,7
22499,101,1,214,0
22500,102,1,94,3
22501,0,1,79,1
22502,119,1,139,3
22503,170,1,158,3
22504,132,2,322.5,2
22505,1,2,231.5,2
22506,170,1,68,7
22507,14,1,165,4
22508,170,1,79,7
22509,155,1,65,7
22510,39,1,265,4
22511,165,1,264,0
22512,163,1,77,7
22513,156,1,79,7
22514,10,1,63,1
22515,170,1,83,7
22516,14,2,202,2
22517,51,1,180,4
22518,10,1,49,1
22519,8,1,75,1
22520,170,1,89,7
22521,92,1,111,3
22522,4,2,195.5,2
22523,170,1,245,0
22524,109,1,73,7
22525,68,1,123,1
22526,59,1,49,1
22527,57,1,254,4
22528,119,1,181,3
22529,72,1,97,1
22530,89,1,128,3
22531,133,1,190,0
22532,17,1,33,1
22533,2,1,112,1
22534,73,1,102,1
22535,8,1,124,1
22536,95,1,260,0
22537,47,1,198,4
22538,40,1,49,1
22539,163,1,74,7
22540,14,1,93,1
22541,27,2,83,2
22542,169,1,107,7
22543,160,1,208,0
22544,14,1,63,1
22545,170,1,122,3
22546,24,1,177,4
22547,170,1,74,7
22548,35,1,122,1
22549,88,1,202,4
22550,67,1,162,4
22551,168,1,233,0
22552,7,2,80.5,2
22553,166,1,34,7
22554,102,1,94,3
22555,156,1,253,0
22556,133,1,63,7
22557,62,1,174,4
22558,170,1,196,0
22559,53,1,127,1
22560,53,1,47,1
22561,11,1,124,1
22562,164,1,129,3
22563,7,1,257,4
22564,170,1,75,7
22565,111,1,209,0
22566,157,1,208,0
22567,170,1,30,7
22568,143,1,269,0
22569,132,1,87,7
22570,142,1,149,3
22571,37,1,34,1
22572,170,1,60,7
22573,170,1,83,7
22574,170,1,110,7
22575,150,1,243,0
22576,151,1,49,7
22577,37,1,94,1
22578,155,1,72,7
22579,92,1,173,3
22580,157,1,35,7
22581,14,1,79,1
22582,137,1,271,0
22583,35,1,74,1
22584,170,1,65,7
22585,161,1,142,3
22586,92,1,387,0
22587,151,1,125,3
22588,71,1,150,4
22589,72,1,251,4
22590,132,1,238,0
22591,10,1,38,1
22592,40,2,33.5,2
22593,133,1,146,3
22594,115,1,124,3
22595,154,1,135,3
22596,27,1,247,4
22597,39,1,149,4
22598,13,1,63,1
22599,170,1,79,7
22600,164,1,49,7
22601,133,1,141,3
22602,40,1,184,4
22603,151,1,149,3
22604,9,1,124,1
22605,14,1,178,4
22606,4,1,42,1
22607,156,1,188,0
22608,14,1,57,1
22609,92,1,165,3
22610,14,2,122.5,2
22611,22,1,144,4
22612,27,1,73,1
22613,155,1,63,7
22614,170,1,74,7
22615,97,1,144,3
22616,92,1,114,3
22617,140,1,61,7
22618,90,1,39,1
22619,170,1,82,7
22620,14,1,30,1
22621,151,2,39,2
22622,157,1,87,7
22623,19,2,97,2
22624,22,1,193,4
22625,73,1,99,1
22626,152,1,188,0
22627,121,1,30,7
22628,170,1,196,0
22629,72,2,146,2
22630,47,2,205,2
22631,170,1,127,3
22632,159,1,82,7
22633,133,1,163,3
22634,100,1,139,3
22635,167,1,63,7
22636,170,1,157,3
22637,68,1,126,1
22638,133,1,71,7
22639,170,1,34,7
22640,147,1,158,3
22641,170,1,199,0
22642,131,1,87,7
22643,18,1,266,4
22644,73,1,142,3
22645,73,2,36,2
22646,144,1,48,7
22647,25,1,188,4
22648,67,1,99,1
22649,24,1,220,4
22650,167,1,30,7
22651,41,1,155,4
22652,8,1,223,4
22653,163,1,149,3
22654,24,1,106,1
22655,165,1,198,0
22656,12,1,268,4
22657,131,2,227,2
22658,9,1,247,4
22659,133,2,43,2
22660,139,1,240,0
22661,170,1,74,7
22662,72,1,204,4
22663,132,1,99,3
22664,153,1,64,7
22665,113,1,173,3
22666,24,1,178,4
22667,170,1,74,7
22668,133,1,162,3
22669,178,1,81,7
22670,12,2,76,2
22671,33,1,319,4
22672,6,1,30,1
22673,157,1,79,7
22674,147,1,168,3
22675,165,1,250,0
22676,53,2,77,2
22677,170,1,164,3
22678,23,1,30,1
22679,30,2,38.5,2
22680,73,1,46,1
22681,82,1,149,3
22682,65,1,144,4
22683,84,1,149,3
22684,170,1,176,3
22685,170,1,67,7
22686,6,2,344.5,2
22687,22,1,218,4
22688,24,1,30,1
22689,42,1,164,4
22690,40,2,190.5,2
22691,7,1,146,4
22692,163,1,63,7
22693,73,1,210,4
22694,164,1,111,7
22695,11,1,87,1
22696,154,1,144,3
22697,102,1,94,3
22698,145,1,171,3
22699,131,1,98,3
22700,24,1,30,1
22701,170,1,152,3
22702,132,1,114,3
22703,35,1,67,1
22704,161,1,187,0
22705,161,1,235,0
22706,48,2,122,2
22707,92,1,66,1
22708,85,1,151,3
22709,159,1,30,7
22710,4,1,37,1
22711,131,1,192,0
22712,73,1,87,1
22713,170,1,127,3
22714,62,1,94,1
22715,170,1,72,7
22716,62,1,168,4
22717,24,1,245,4
22718,160,1,212,0
22719,34,2,64,2
22720,14,1,143,4
22721,11,1,44,1
22722,73,1,97,1
22723,170,1,79,7
22724,133,1,87,7
22725,170,1,166,3
22726,72,1,89,1
22727,62,1,187,4
22728,161,1,84,7
22729,166,1,79,7
22730,9,1,149,4
22731,14,1,144,4
22732,72,2,153.5,2
22733,133,1,117,3
22734,133,2,111.5,2
22735,14,1,87,1
22736,155,1,202,0
22737,107,1,63,7
22738,4,1,270,4
22739,133,1,203,0
22740,14,1,125,1
22741,14,1,31,1
22742,13,1,189,4
22743,131,1,110,3
22744,10,1,142,4
22745,131,1,33,7
22746,18,1,32,1
22747,3,2,122,2
22748,5,1,262,4
22749,113,1,202,0
22750,170,1,69,7
22751,46,1,34,1
22752,170,1,35,7
22753,165,1,49,7
22754,71,2,144,2
22755,131,1,228,0
22756,7,1,124,1
22757,8,1,45,1
22758,58,1,270,4
22759,90,1,146,3
22760,71,1,134,1
22761,131,1,217,0
22762,23,1,239,4
22763,122,1,94,3
22764,5,1,202,4
22765,16,1,148,4
22766,3,1,196,4
22767,170,1,63,7
22768,34,1,94,1
22769,23,1,151,4
22770,133,1,87,7
22771,144,1,252,0
22772,156,1,34,7
22773,116,1,204,0
22774,144,1,246,0
22775,133,1,227,0
22776,170,1,86,7
22777,92,1,183,3
22778,170,1,346,0
22779,27,1,136,1
22780,122,2,74,2
22781,58,1,54,1
22782,21,1,230,4
22783,133,1,87,7
22784,50,2,49,2
22785,170,1,37,7
22786,0,1,65,1
22787,154,1,132,3
22788,18,1,30,1
22789,154,1,49,7
22790,164,1,47,7
22791,37,1,30,1
22792,133,1,45,7
22793,132,1,118,3
22794,168,1,108,7
22795,165,1,30,7
22796,126,1,130,3
22797,133,1,164,3
22798,133,1,168,3
22799,168,1,120,3
22800,168,1,87,7
22801,152,1,79,7
22802,114,1,189,3
22803,20,1,144,4
22804,110,1,144,3
22805,9,1,66,1
22806,167,1,67,7
22807,133,1,154,3
22808,92,1,238,0
22809,165,1,235,0
22810,114,1,73,7
22811,170,1,74,7
22812,14,1,169,4
22813,22,1,40,1
22814,12,1,188,4
22815,71,1,235,4
22816,147,1,112,3
22817,169,1,42,7
22818,151,1,130,3
22819,170,1,72,7
22820,167,1,34,7
22821,133,1,252,0
22822,73,1,89,1
22823,170,1,87,7
22824,71,1,264,4
22825,170,1,72,7
22826,14,1,124,1
22827,73,1,87,1
22828,7,2,219.5,2
22829,133,1,87,7
22830,73,1,87,1
22831,14,1,107,1
22832,133,1,87,7
22833,114,1,198,0
22834,133,1,99,3
22835,156,1,51,7
22836,52,1,44,1
22837,155,1,30,7
22838,149,1,135,3
22839,9,1,46,1
22840,170,1,82,7
22841,42,2,81.5,2
22842,14,2,104.5,2
22843,19,2,169,2
22844,24,1,32,1
22845,73,1,99,1
22846,76,1,45,1
22847,132,1,247,0
22848,133,1,240,0
22849,73,1,87,1
22850,132,1,89,7
22851,169,1,82,7
22852,97,1,188,3
22853,131,1,96,7
22854,132,1,129,3
22855,146,1,124,3
22856,73,1,34,1
22857,151,1,50,7
22858,14,1,82,1
22859,133,1,120,3
22860,170,1,32,7
22861,5,1,167,4
22862,14,1,204,4
22863,14,1,134,1
22864,169,1,65,7
22865,157,1,79,7
22866,133,1,260,0
22867,69,1,138,4
22868,132,1,87,7
22869,14,1,113,1
22870,14,1,84,1
22871,110,1,184,3
22872,170,1,207,0
22873,133,1,204,0
22874,7,1,167,4
22875,152,1,138,3
22876,16,1,176,4
22877,91,1,115,3
22878,0,1,231,4
22879,86,1,216,4
22880,52,1,113,1
22881,133,2,206.5,2
22882,36,1,94,1
22883,161,1,145,3
22884,162,1,89,7
22885,155,1,197,0
22886,2,1,87,1
22887,101,2,83,2
22888,162,1,182,0
22889,131,1,87,7
22890,91,1,116,3
22891,33,3,43.33333333,6
22892,36,1,30,1
22893,133,2,112,2
22894,8,1,276,4
22895,165,1,161,3
22896,170,1,151,3
22897,170,1,63,7
22898,133,1,150,3
22899,133,1,171,3
22900,133,1,103,3
22901,157,1,158,3
22902,14,1,63,1
22903,133,2,161,2
22904,164,1,79,7
22905,161,1,236,0
22906,72,1,89,1
22907,133,1,246,0
22908,62,1,128,1
22909,159,1,184,0
22910,170,1,63,7
22911,133,1,42,7
22912,14,1,165,4
22913,133,2,57.5,2
22914,133,1,204,0
22915,166,1,169,3
22916,133,1,87,7
22917,169,1,63,7
22918,30,1,177,4
22919,3,1,64,1
22920,133,1,104,3
22921,161,1,34,7
22922,138,1,222,0
22923,100,1,228,0
22924,102,1,160,3
22925,102,2,200.5,2
22926,71,1,227,4
22927,14,1,74,1
22928,73,1,175,4
22929,158,1,122,3
22930,107,1,49,7
22931,155,1,106,7
22932,170,1,72,7
22933,170,1,159,3
22934,41,1,160,4
22935,133,1,38,7
22936,170,1,33,7
22937,170,1,79,7
22938,14,1,186,4
22939,40,1,272,4
22940,128,1,136,3
22941,170,1,221,0
22942,172,1,139,3
22943,68,1,32,1
22944,53,1,39,1
22945,154,1,34,7
22946,155,1,233,0
22947,128,1,34,7
22948,170,1,151,3
22949,170,1,99,7
22950,46,1,144,4
22951,101,1,30,7
22952,14,1,34,1
22953,12,1,239,4
22954,73,1,89,1
22955,116,1,179,3
22956,169,1,64,7
22957,132,1,99,3
22958,18,2,106,2
22959,35,1,94,1
22960,34,1,169,4
22961,159,1,89,7
22962,1,1,220,4
22963,170,1,173,3
22964,153,1,157,3
22965,117,1,259,0
22966,71,1,99,1
22967,159,1,84,7
22968,50,2,87,2
22969,121,1,52,7
22970,3,1,178,4
22971,19,1,141,4
22972,152,1,61,7
22973,133,1,99,3
22974,44,1,165,4
22975,170,1,30,7
22976,133,1,87,7
22977,170,1,84,7
22978,95,1,199,0
22979,131,1,236,0
22980,44,1,149,4
22981,147,1,163,3
22982,160,1,79,7
22983,170,1,270,0
22984,101,1,94,3
22985,170,1,38,7
22986,158,1,235,0
22987,133,1,117,3
22988,34,1,244,4
22989,156,1,181,0
22990,170,1,169,3
22991,160,1,63,7
22992,14,1,87,1
22993,2,1,65,1
22994,47,1,172,4
22995,163,1,160,3
22996,63,1,149,4
22997,155,1,82,7
22998,147,1,144,3
22999,170,1,121,3
23000,55,1,244,4
23001,170,1,194,0
23002,155,1,61,7
23003,155,1,38,7
23004,170,1,79,7
23005,32,1,49,1
23006,98,1,49,7
23007,99,3,157.3333333,6
23008,132,1,114,3
23009,170,1,79,7
23010,106,1,144,3
23011,14,1,74,1
23012,113,1,65,7
23013,102,1,99,3
23014,170,1,87,7
23015,179,1,31,7
23016,8,1,213,4
23017,24,1,161,4
23018,152,2,226.5,2
23019,164,1,74,7
23020,4,1,193,4
23021,96,1,178,3
23022,114,1,156,3
23023,154,2,223,2
23024,14,2,245.5,2
23025,23,1,68,1
23026,169,1,83,7
23027,160,1,69,7
23028,93,1,37,7
23029,101,1,263,0
23030,133,1,87,7
23031,133,2,137.5,2
23032,155,1,74,7
23033,6,3,57,6
23034,170,1,30,7
23035,170,1,82,7
23036,170,1,149,3
23037,52,1,230,4
23038,158,1,130,3
23039,102,1,94,3
23040,73,1,169,4
23041,19,1,121,1
23042,170,1,87,7
23043,170,1,166,3
23044,26,1,158,4
23045,113,1,40,7
23046,102,1,214,0
23047,144,1,250,0
23048,133,1,202,0
23049,142,1,144,3
23050,12,2,231,2
23051,33,1,195,4
23052,166,1,185,0
23053,79,1,229,4
23054,73,1,32,1
23055,73,3,147.3333333,6
23056,133,1,139,3
23057,11,1,79,1
23058,144,1,186,0
23059,170,1,141,3
23060,166,1,75,7
23061,4,1,136,1
23062,131,1,162,3
23063,133,1,33,7
23064,73,1,99,1
23065,160,1,238,0
23066,11,1,144,4
23067,133,1,87,7
23068,14,1,72,1
23069,12,1,49,1
23070,11,1,242,4
23071,100,1,49,7
23072,72,2,108.5,2
23073,151,1,236,0
23074,170,1,57,7
23075,155,1,74,7
23076,132,1,87,7
23077,170,1,65,7
23078,110,1,176,3
23079,117,1,272,0
23080,92,1,238,0
23081,145,1,171,3
23082,139,1,219,0
23083,170,1,32,7
23084,13,1,244,4
23085,23,1,49,1
23086,3,1,82,1
23087,4,1,189,4
23088,170,1,162,3
23089,133,1,87,7
23090,170,1,33,7
23091,102,1,235,0
23092,170,1,63,7
23093,133,1,192,0
23094,91,1,94,3
23095,161,1,122,3
23096,133,1,31,7
23097,156,1,209,0
23098,24,1,94,1
23099,170,1,318,0
23100,170,1,72,7
23101,65,1,40,1
23102,170,1,34,7
23103,170,1,194,0
23104,92,1,106,3
23105,161,1,129,3
23106,14,1,155,4
23107,12,1,219,4
23108,73,2,78,2
23109,132,1,211,0
23110,8,3,124,6
23111,14,1,251,4
23112,73,1,31,1
23113,142,1,168,3
23114,16,1,232,4
23115,102,1,34,7
23116,102,1,200,0
23117,133,1,221,0
23118,151,1,225,0
23119,111,1,73,7
23120,133,1,192,0
23121,133,1,218,0
23122,170,1,82,7
23123,73,2,221,2
23124,33,1,30,1
23125,26,1,261,4
23126,150,1,114,3
23127,147,1,144,3
23128,72,1,87,1
23129,63,1,36,1
23130,160,1,72,7
23131,29,1,48,1
23132,78,1,119,3
23133,170,1,166,3
23134,166,1,77,7
23135,30,1,165,4
23136,40,1,177,4
23137,119,1,184,3
23138,131,1,255,0
23139,73,1,128,1
23140,72,1,181,4
23141,52,2,41.5,2
23142,6,1,135,1
23143,166,1,189,0
23144,122,1,94,3
23145,162,1,249,0
23146,10,1,84,1
23147,71,1,236,4
23148,9,1,199,4
23149,170,1,240,0
23150,33,1,160,4
23151,162,1,54,7
23152,133,1,87,7
23153,73,1,138,3
23154,111,1,123,3
23155,90,1,111,3
23156,150,1,129,3
23157,102,1,68,7
23158,6,2,152.5,2
23159,132,1,113,3
23160,53,1,119,1
23161,85,1,153,3
23162,44,1,120,1
23163,108,2,77,2
23164,162,1,240,0
23165,156,1,67,7
23166,165,1,108,7
23167,71,1,4647,5
23168,122,1,125,3
23169,170,1,63,7
23170,14,1,107,1
23171,30,1,144,4
23172,133,1,122,3
23173,170,1,64,7
23174,46,1,240,4
23175,57,1,40,1
23176,170,1,204,0
23177,102,1,49,7
23178,103,1,149,3
23179,170,1,132,3
23180,73,1,162,4
23181,96,1,214,0
23182,11,1,250,4
23183,160,1,87,7
23184,159,1,144,3
23185,133,1,101,3
23186,157,1,144,3
23187,133,1,87,7
23188,37,1,257,4
23189,170,1,72,7
23190,170,1,79,7
23191,12,1,74,1
23192,170,1,170,3
23193,158,1,182,0
23194,91,1,94,3
23195,73,1,87,1
23196,155,1,73,7
23197,132,1,258,0
23198,133,1,130,3
23199,153,1,145,3
23200,91,1,94,3
23201,145,1,149,3
23202,167,1,82,7
23203,14,1,31,1
23204,170,1,79,7
23205,153,1,148,3
23206,131,1,33,7
23207,166,1,255,0
23208,11,1,84,1
23209,118,1,40,7
23210,46,1,206,4
23211,133,1,89,7
23212,73,1,259,4
23213,92,1,130,3
23214,14,1,74,1
23215,19,2,35.5,2
23216,91,1,64,1
23217,73,1,99,1
23218,4,2,74,2
23219,170,1,223,0
23220,102,1,194,0
23221,20,1,188,4
23222,133,1,33,7
23223,133,1,95,7
23224,8,2,110,2
23225,166,1,87,7
23226,52,1,34,1
23227,7,1,124,1
23228,133,1,205,0
23229,125,1,168,3
23230,37,1,111,1
23231,137,1,226,0
23232,34,1,94,1
23233,153,1,84,7
23234,33,1,99,1
23235,169,1,143,3
23236,155,1,258,0
23237,113,1,144,3
23238,11,1,261,4
23239,10,1,144,4
23240,161,1,72,7
23241,128,1,34,7
23242,53,1,44,1
23243,170,1,84,7
23244,133,1,134,3
23245,20,1,50,1
23246,163,1,84,7
23247,140,1,149,3
23248,165,1,87,7
23249,170,1,85,7
23250,155,1,87,7
23251,73,1,168,4
23252,168,1,111,7
23253,73,1,44,1
23254,91,1,99,3
23255,153,1,175,3
23256,11,1,89,1
23257,133,2,32,2
23258,18,1,207,4
23259,6,1,271,4
23260,169,1,148,3
23261,27,2,56,2
23262,133,1,211,0
23263,14,1,127,1
23264,133,1,30,7
23265,159,1,141,3
23266,0,1,266,4
23267,161,1,184,0
23268,102,1,202,0
23269,166,1,74,7
23270,156,1,34,7
23271,73,1,120,1
23272,1,1,77,1
23273,160,1,266,0
23274,6,1,206,4
23275,170,1,31,7
23276,170,1,52,7
23277,68,1,94,1
23278,102,1,30,7
23279,34,1,171,4
23280,23,1,169,4
23281,170,1,74,7
23282,52,1,89,1
23283,37,1,94,1
23284,73,1,96,1
23285,4,1,161,4
23286,115,1,144,3
23287,132,1,237,0
23288,131,1,158,3
23289,73,1,87,1
23290,170,1,72,7
23291,133,1,133,3
23292,73,1,137,3
23293,99,1,144,3
23294,14,1,177,4
23295,160,1,211,0
23296,90,1,182,3
23297,108,1,219,0
23298,24,1,235,4
23299,73,1,33,1
23300,14,1,37,1
23301,1,1,236,4
23302,157,1,46,7
23303,14,1,116,1
23304,131,1,238,0
23305,73,1,87,1
23306,130,1,134,3
23307,131,1,245,0
23308,24,1,215,4
23309,110,1,157,3
23310,102,1,111,3
23311,90,1,220,0
23312,13,1,144,4
23313,108,1,266,0
23314,154,1,270,0
23315,170,1,168,3
23316,21,1,144,4
23317,151,1,37,7
23318,35,1,41,1
23319,132,1,196,0
23320,110,1,40,7
23321,170,1,72,7
23322,133,1,218,0
23323,102,1,94,3
23324,37,1,184,4
23325,133,1,154,3
23326,131,1,87,7
23327,165,1,48,7
23328,139,1,40,7
23329,10,1,79,1
23330,44,1,123,1
23331,98,1,264,0
23332,85,1,34,1
23333,52,1,30,1
23334,140,1,144,3
23335,156,1,63,7
23336,163,1,103,7
23337,8,1,39,1
23338,155,1,133,3
23339,102,1,94,3
23340,133,2,190,2
23341,91,1,94,3
23342,43,1,44,1
23343,163,1,63,7
23344,10,1,40,1
23345,158,1,87,7
23346,45,1,211,4
23347,152,1,137,3
23348,99,1,49,7
23349,133,1,177,3
23350,133,1,191,0
23351,13,1,124,1
23352,162,1,79,7
23353,161,2,57.5,2
23354,170,1,74,7
23355,52,1,62,1
23356,178,1,49,7
23357,170,1,135,3
23358,170,1,30,7
23359,52,1,32,1
23360,133,1,87,7
23361,152,1,72,7
23362,170,1,64,7
23363,153,1,31,7
23364,57,1,205,4
23365,116,1,39,7
23366,122,1,122,3
23367,150,1,168,3
23368,36,1,221,4
23369,169,1,78,7
23370,122,1,221,0
23371,155,1,224,0
23372,133,2,130,2
23373,170,1,79,7
23374,41,1,144,4
23375,133,1,213,0
23376,92,1,34,1
23377,170,1,246,0
23378,179,1,149,3
23379,166,1,79,7
23380,90,1,40,1
23381,170,1,36,7
23382,159,1,63,7
23383,11,1,196,4
23384,170,1,240,0
23385,105,1,98,3
23386,170,1,162,3
23387,36,1,34,1
23388,133,1,244,0
23389,14,1,72,1
23390,52,1,89,1
23391,132,1,39,7
23392,121,1,94,3
23393,158,1,45,7
23394,133,1,207,0
23395,166,1,84,7
23396,133,1,277,0
23397,56,1,144,4
23398,161,1,174,3
23399,72,1,106,1
23400,170,1,215,0
23401,133,1,101,3
23402,166,1,34,7
23403,52,2,85.5,2
23404,72,1,87,1
23405,165,1,134,3
23406,13,2,106.5,2
23407,14,1,69,1
23408,155,1,63,7
23409,9,2,73,2
23410,48,1,181,4
23411,170,1,82,7
23412,133,1,121,3
23413,73,1,175,4
23414,133,1,223,0
23415,52,1,183,4
23416,50,1,131,1
23417,73,1,122,1
23418,99,1,198,0
23419,92,2,209.5,2
23420,52,3,181,6
23421,53,1,89,1
23422,53,1,191,4
23423,131,1,87,7
23424,160,1,205,0
23425,172,1,179,0
23426,170,1,177,3
23427,14,1,74,1
23428,107,1,114,3
23429,170,1,65,7
23430,73,1,111,1
23431,73,2,146,2
23432,170,1,79,7
23433,133,1,225,0
23434,18,1,257,4
23435,152,1,62,7
23436,59,1,124,1
23437,170,1,123,3
23438,15,1,140,4
23439,124,1,144,3
23440,133,2,175,2
23441,133,1,87,7
23442,21,1,190,4
23443,170,1,87,7
23444,2,1,46,1
23445,166,1,204,0
23446,50,1,144,4
23447,170,1,128,3
23448,102,1,47,7
23449,127,1,66,7
23450,47,1,218,4
23451,157,1,261,0
23452,42,1,159,4
23453,73,1,99,1
23454,152,1,132,3
23455,170,1,66,7
23456,132,1,172,3
23457,156,1,50,7
23458,170,1,76,7
23459,102,1,179,3
23460,2,1,178,4
23461,141,1,164,3
23462,97,1,71,7
23463,170,1,163,3
23464,14,1,207,4
23465,33,2,147,2
23466,162,1,56,7
23467,150,1,98,7
23468,170,1,233,0
23469,170,1,210,0
23470,133,1,120,3
23471,159,1,35,7
23472,140,1,178,3
23473,134,1,49,7
23474,43,1,222,4
23475,10,1,42,1
23476,170,1,164,3
23477,166,1,115,7
23478,14,2,219.5,2
23479,170,1,41,7
23480,9,1,124,1
23481,151,1,33,7
23482,99,1,273,0
23483,151,1,37,7
23484,128,1,48,7
23485,133,1,87,7
23486,154,1,132,3
23487,133,1,87,7
23488,73,1,252,4
23489,161,1,63,7
23490,19,1,253,4
23491,133,1,87,7
23492,73,1,144,4
23493,59,1,49,1
23494,131,1,231,0
23495,73,2,140.5,2
23496,105,1,46,7
23497,156,2,156,2
23498,5,2,137.5,2
23499,94,1,100,3
23500,89,1,269,0
23501,102,1,155,3
23502,14,1,32,1
23503,73,1,33,1
23504,42,1,270,4
23505,153,1,271,0
23506,71,3,128.6666667,6
23507,121,1,34,7
23508,133,1,205,0
23509,166,1,244,0
23510,17,1,49,1
23511,159,1,49,7
23512,19,1,148,4
23513,170,1,105,7
23514,133,1,99,3
23515,73,1,70,1
23516,167,1,105,7
23517,170,1,79,7
23518,161,1,139,3
23519,96,1,212,0
23520,66,1,144,4
23521,68,2,127,2
23522,36,1,114,1
23523,170,1,269,0
23524,102,1,157,3
23525,170,1,234,0
23526,170,1,242,0
23527,34,1,51,1
23528,133,1,57,7
23529,11,1,149,4
23530,116,1,183,3
23531,122,1,116,3
23532,14,1,74,1
23533,158,1,136,3
23534,14,1,237,4
23535,35,1,294,4
23536,102,1,140,3
23537,14,1,253,4
23538,155,1,72,7
23539,73,1,51,1
23540,165,1,139,3
23541,14,1,72,1
23542,152,1,82,7
23543,155,1,60,7
23544,175,1,169,3
23545,133,1,89,7
23546,170,1,72,7
23547,133,1,189,0
23548,170,1,74,7
23549,3,2,178.5,2
23550,162,1,41,7
23551,119,1,230,0
23552,69,1,186,4
23553,1,1,221,4
23554,14,1,79,1
23555,154,1,249,0
23556,156,1,102,7
23557,170,1,126,3
23558,162,1,217,0
23559,96,1,238,0
23560,91,1,171,3
23561,155,1,204,0
23562,133,1,89,7
23563,37,1,44,1
23564,170,1,30,7
23565,131,1,266,0
23566,147,1,150,3
23567,73,1,87,1
23568,72,1,142,4
23569,98,1,49,7
23570,6,1,203,4
23571,168,1,200,0
23572,69,1,177,4
23573,36,1,121,1
23574,6,1,34,1
23575,5,1,153,4
23576,45,1,73,1
23577,14,1,74,1
23578,170,1,254,0
23579,170,1,148,3
23580,73,1,89,1
23581,92,1,34,1
23582,36,1,57,1
23583,56,1,253,4
23584,62,1,111,1
23585,170,1,79,7
23586,22,1,60,1
23587,167,1,31,7
23588,132,1,129,3
23589,113,1,269,0
23590,18,1,239,4
23591,164,1,81,7
23592,19,1,219,4
23593,133,1,87,7
23594,9,2,59,2
23595,122,1,94,3
23596,4,1,40,1
23597,160,1,63,7
23598,113,1,144,3
23599,73,2,130,2
23600,133,1,58,7
23601,170,1,89,7
23602,99,1,40,7
23603,41,1,243,4
23604,62,2,199,2
23605,154,1,228,0
23606,46,1,186,4
23607,1,1,222,4
23608,159,1,208,0
23609,101,1,173,3
23610,71,1,87,1
23611,92,1,201,0
23612,28,1,181,4
23613,56,1,196,4
23614,133,1,74,7
23615,118,1,485,0
23616,131,1,244,0
23617,170,1,193,0
23618,73,1,144,4
23619,126,1,163,3
23620,35,2,76.5,2
23621,2,1,114,1
23622,24,1,169,4
23623,14,1,79,1
23624,169,1,30,7
23625,96,1,46,7
23626,11,1,149,4
23627,22,1,238,4
23628,2,2,129.5,2
23629,19,1,89,1
23630,13,3,135.3333333,6
23631,62,1,34,1
23632,170,1,75,7
23633,14,1,255,4
23634,35,2,121.5,2
23635,169,1,138,3
23636,170,1,192,0
23637,52,1,32,1
23638,73,1,32,1
23639,160,1,64,7
23640,170,1,212,0
23641,92,3,56.33333333,6
23642,170,1,72,7
23643,114,1,144,3
23644,72,2,61,2
23645,133,1,257,0
23646,127,1,34,7
23647,91,1,113,3
23648,168,1,34,7
23649,147,1,40,7
23650,12,1,76,1
23651,15,1,149,4
23652,28,1,89,1
23653,132,1,50,7
23654,160,1,67,7
23655,1,1,237,4
23656,73,2,106,2
23657,35,1,94,1
23658,35,1,121,1
23659,30,1,137,4
23660,17,1,137,4
23661,14,2,161.5,2
23662,166,1,72,7
23663,122,1,94,3
23664,9,1,82,1
23665,6,1,51,1
23666,19,1,34,1
23667,170,1,68,7
23668,131,1,152,3
23669,73,1,145,4
23670,10,1,124,1
23671,174,1,40,7
23672,91,1,94,3
23673,168,1,34,7
23674,71,1,255,4
23675,73,1,160,4
23676,103,1,144,3
23677,14,1,210,4
23678,14,2,101.5,2
23679,80,2,242,2
23680,2,1,64,1
23681,79,1,149,3
23682,73,1,206,4
23683,151,1,79,7
23684,170,1,77,7
23685,165,1,72,7
23686,170,1,31,7
23687,35,1,306,4
23688,34,2,65.5,2
23689,170,1,49,7
23690,6,1,254,4
23691,165,1,79,7
23692,154,1,158,3
23693,170,1,130,3
23694,170,1,66,7
23695,169,1,160,3
23696,122,1,251,0
23697,133,1,68,7
23698,66,1,93,1
23699,14,1,150,4
23700,167,1,79,7
23701,90,1,254,0
23702,153,1,79,7
23703,170,1,67,7
23704,2,2,141.5,2
23705,3,1,72,1
23706,128,1,34,7
23707,154,1,244,0
23708,160,1,31,7
23709,133,1,60,7
23710,30,1,235,4
23711,47,1,44,1
23712,156,1,263,0
23713,73,1,143,4
23714,107,1,127,3
23715,102,1,94,3
23716,170,1,34,7
23717,159,1,112,7
23718,158,2,76,2
23719,16,1,40,1
23720,169,1,34,7
23721,23,1,94,1
23722,148,1,119,3
23723,133,1,87,7
23724,65,1,149,4
23725,18,1,139,4
23726,168,1,72,7
23727,33,1,99,1
23728,13,2,109,2
23729,91,1,94,3
23730,170,1,64,7
23731,170,1,79,7
23732,73,1,197,4
23733,170,1,155,3
23734,109,1,49,7
23735,115,1,78,7
23736,170,1,64,7
23737,170,1,79,7
23738,170,1,172,3
23739,121,1,94,3
23740,14,1,33,1
23741,170,1,187,0
23742,14,1,126,1
